"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"182","Siófok, Belváros","39,99 millió Ft","41 m²","2","A siófoki LIDOHOME Ingatlaniroda eladásra kínál a belváros szívében egy földszinti teljes köruen felújított lakást!  Az 5348 sz ELADÓ LAKÁS jellemzoi:  -belváros szívében helyezkedik el  -41 m2 egy szoba, nappali-konyha-étkezo elosztású  -külön hrsz, 1/1 tulajdon, tehermentes  A lakás kiadásra kiválóan alkalmas, jelenleg is ki van adva, ezért szeptembertol lehet birtokba venni.  A lakásban elektromos hutés,-futés van.  -2019-ben teljes köru felújításon esett át  A lakás ára a teljes bútorzattal értendo!  Amennyiben egy igényes, fiatalos lakást keres SIÓFOK szívében, hívjon elérhetoségemen!  LIDO HOME - Ingatlanok egy életen át!","felújított","nincs megadva","összkomfortos","nincs megadva","földszint","földszintes","nincs megadva","nincs megadva","elektromos","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"183","IX. kerület, Vámház körút","34,8 millió Ft","36 m²","1 + 1 fél","Belvárosban, a Vámház körúton, félúton a Kálvin téri M3-as és a Fovám téri M4-es Metro között, nagypolgári ház belso udvarára nézo, igényesen kivitelezett, elso emeleti, 36 + 17 nm-es galériázott garzonlakás eladó. Az ingatlan per- és tehermentes, azonnal birtokba veheto. Az ablakok egy csendes belso udvarra néznek, nincs vele szemben másik lakás. Nem körfolyosós, csak három lakás nyílik a szinti folyosóról. Lift nincs, de tervezi a ház, fizikailag megoldható már.A lakás négy méteres belmagassága lehetové tette egy álló galéria kialakítását. A fürdoszoba (3,9 nm) négy méter belmagasságú és szelloztetheto. A nappali (11,8 nm) felette az álló galériában hálószoba (6,9 nm), a konyha (14,1 nm) felett, pedig gardrób (8,3 nm) került kialakításra. A galériába felvezeto lépcso egy 2,2 nm-es közlekedohöz csatlakozik.A nappaliban és dolgozó sarokban (6,2 nm) az eredeti fa parketták kerültek felcsiszolásra és lakkozásra. A galériába laminált burkolat került. Az eloszoba- konyha és a fürdo járólapos burkolatot kapott. A fürdoszobában lévo cirkó szolgáltatja a futést és a meleg vizet.A nyugalmat az ablakok belso fa spalettái, a biztonsági ajtó és az épület belépteto rendszere garantálja. A házba és a lépcsoházba való bejutáskor is szükséges a kód, vagy a proximity nyitókulcs használata. A közös költség tartalmazza a víz költségét is, így 9720 Ft/hó, a villany és gázfogyasztás egyedi méroórák alapján kerül elszámolásra. Saját vízóra is felszerelheto. A futés és a melegvíz egy évre mindössze 35 eFt gáz költséggel, több éves átlagban.Az egyetemek gyorsan elérhetok (Corvinus, BME, ELTE, SOTE) a lakásból, ezáltal elonyös vétel egyetemistáknak, vagy befektetoknek.Infrastruktúra: A jó elhelyezkedésének köszönhetoen Budapest bármely része hamar elérheto tömegközlekedéssel. A közelben található a híres Nagy Vásárcsarnok, az alapellátást biztosító boltok és egyéb szolgáltatások is könnyen elérhetok, akár gyalogosan, akár tömegközlekedéssel. Közlekedés: Kálvin téri M3-as és a Fovám téri M4-es Metro 240 m-re van. A 2-es villamossal északi irányba a Margit híd Pesti lábához, vagy délre a Rákóczi hídig lehet eljutni. A 47, 48 és 49-es villamosokkal Budára több irányba, illetve a Deák Ferenc téri Metró csomóponthoz lehet eljutni.","felújított","nincs megadva","nincs megadva","nincs megadva","1","3","nincs","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nyugat","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"184","VII. kerület, Csengery utca","50,9 millió Ft","85 m²","3","A Wesselényi utca közelében felújított nappali plsz 2 hálószobás lakás eladó. Kiváló a tömegközlekedés. A közös költség tartalmazza a vizet.","jó állapotú","nincs megadva","összkomfortos","nincs megadva","2","3","nincs","nincs megadva","gáz (cirko)","nincs megadva","55 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"185","Keszthely, Széchenyi utca","59,99 millió Ft","92 m²","4","IGÉNY SZERINTI FELÚJÍTÁSSAL ELADÓ.KESZTHELY BELVÁROSÁBAN A FO TÉR SZOMSZÉDSÁGÁBAN AZ EGYETEMMEL SZEMBEN 92 NM-ES, CSENDES BELSO UDVARBAN  2 SZINTES LAKÁS  ELADÓ.3 SZOBA NAPPALI2 FÜRDOWCGARDRÓBKONYHA-ÉTKEZOAZ ÉPÜLET ALATT+17nm PINCE (TÁROLÓ)A HOMLOKZATRA 10 CM SZIGETELÉS KERÜL, FEHÉR SZÍN MUGYANTA NEMESVAKOLAT.TETO- ANTRACIT CSEREPESLEMEZ3 RÉTEGU HOSZIGETELT NYÍLÁSZÁRÓKVÁLASZTHATÓ BURKOLATOKCSEMPE-JÁRÓLAP 6000Ft/nmPARKETTA                4500Ft/nmSZANITEREK         500.000Ft KERETÖSSZEGBELTÉRI AJTÓK      75.000/DBDISZPERZIÓS BELTÉRI FESTÉS FEHÉR SZÍNBEN.LEGRAND ELEKTROMOS SZERELVÉNYEK.MINOSÉGI VIEGA RENDSZERREL SZERELT ÉPÜLETGÉPÉSZET.HUTO-FUTO KLIMA.RIASZTÓRENDSZER ELOKÉSZÍTÉS.BÁRMILYEN IGÉNY KIVITELEZHETO, ÉRTÉKEGYEZTETÉSSELKIZÁRÓLAG ÉN HIRDETEM. HÍVJON BÁRMIKOR.","újszeru","2022","duplakomfortos","nincs megadva","földszint","2","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","külön és egyben is","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"186","VII. kerület, Péterfy Sándor utca","69,9 millió Ft","115 m²","3 + 1 fél","KIVÁLÓ LAKÁS A VÁROSLIGETNÉL!VII. kerület szívében, megújuló VÁROSLIGET és a GARAY ÜZLETKÖZPONT szomszédságában, ARÉNA PLÁZA és Puskás Ferenc Sportaréna közelében, jó állapotú TÉGLAHÁZ III. emeletén ELADÓ 2 nm-es ERKÉLYES, UTCÁRA NÉZO, FELÚJÍTOTT, 119 nm-es, 3 + félszobás, ( egybe és külön is nyílnak, 32, 29, 19 nm-esek, félszoba 6 m-es). A 19 nm-es szoba galériázott.A lakáshoz 12 nm-es étkezokonyha, kamra, fürdoszoba, külön WC lett kialakítva.Futését egyedi gázkonvektor biztosítja, a meleg vizet átfolyós vízmelegíto szolgáltatja.A házban jelenleg még nincs lift, viszont a kiépítéséhez a vezetékek elo lettek készítve, a villany, gáz fovezetékeket kicserélték. (A ház lakóinak többsége a lift kiépítését az utolsó közgyulésen  támogatta, mely 3 hónap alatt elkészülhet.)Tájolása K- DNy-i, így egész nap napfényes, világos.A lakás 6 éve teljes köruen fel lett újítva. Belmagassága 3 m felett van, így a többi szoba is könnyen galériázható.Tartozik hozzá egy 2x2 m-es tároló is, mely a szomszéddal közös használatban van.Közös költség: 35.000.-Ft, mely a víz-csatorna díjat is tartalmazza.A lakás tehermentes, megegyezés szerint költözheto, (kb. 2-3 hónap).Kiváló közlekedés és infrastruktúra jellemzi. Városliget, egyetemek, (állatorvosi egyetem) közelsége)A társasházra a stabil gazdálkodás jellemzo, minden évben valamilyen felújítás történik.A ház rendezett, kiváló lakóközösséggel rendelkezik.Irodám bank semleges, díjmentes hitel ügyintézéssel és jogi háttérrel segíti ingatlan vásárlását.További kérdés esetén várom hívását akár HÉTVÉGÉN IS!","felújított","1950 elott","összkomfortos","nincs megadva","3","4","nincs","3 m-nél magasabb","gáz (konvektor)","nincs","40 E Ft/hó","nem","külön helyiségben","kelet","utcai","2 m²","nem","nem tetotéri",NA,"utca, közterület",NA
"187","Szombathely, Balassi Bálint utca","35 millió Ft","130 m²","4","Vas megye, Szombathely csendes utcájában, belváros közeli, társasházi, kertkapcsolatos 130 nm-es lakás keresi új gazdáját. Ingatlanba belépve tágas terek fogadnak, kedvezo tájolásának köszönhetoen egész nap fényárban pompázik. A két szinten, négy szoba került kialakításra illetve fürdoszobák, különálló WC, valamint egy szauna. Az otthon melegérol gázkazán gondoskodik. Padozata járólap, laminált padló és padlószonyeg. A kis kert lehetoséget nyújt növények gondozására, vagy akár a meleg nyári estéken családi beszélgetésre. Az ingatlan remek lehetoség nagy családosok részére valamint befektetési célra is tökéletes. Amennyiben felkeltette érdeklodését és megtekintené az ingatlant, keressen bátran! Az OTP bank hátterével a hitel sem jelenthet akadályt, kiemelkedoen jó konstrukcióval tudunk hitelt biztosítani leendo vevoink számára!","felújított","nincs megadva","nincs megadva","nincs megadva","2","2","nincs megadva","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"188","Pécs, Bálicsi út","61,1 millió Ft","61 m²","3","PÉCS LEGEXKLUZÍVABB LAKÓPARKJÁBAN KÍNÁLUNK PRÉMIUM BEFEKTETÉSI INGATLANOKAT ÉS OTTHONOKAT, KÖZVETLENÜL A BERUHÁZÓTÓL.BEFEKTETOKNEK BIZTOS BÉRLETI DÍJ BEVÉTELT GARANTÁLUNK MIN.5 ÉVRE - EGYEDÜLÁLLÓ HOSSZÚ TÁVÚ KONSTRUKCIÓ KERETÉN BELÜL, FIX 7% HOZAMMAL. VÁRHATÓ ÁTADÁS: 2022.februárAz itt meghirdetett lakás már  megtekinteto a helyszínen!Új építésu, exkluzív lakóparkban kínálunk közvetlen a beruházótól megvásárolható lakásokat. Befektetési célra, vagy saját célra is értékálló megoldás, egyedi szolgáltatásokkal, karnyújtásnyira a Pollack Mihály Muszaki Kartól, és az Orvosi Kartól, a Donátusi városrész kapujában. A Lakópark földszintjén élelmiszerüzlet, patika, kávézó, pékség fog üzemelni. Az épületben 2 db lift is muködik majd, 24 órás portaszolgálat orzi a ki- és belépést biztonsági kamerákkal felszerelve.A déli szárnyban egy egészségügyi centrum fog muködni magánorvosi rendelokkel, a lakótértol elszeparáltan.A lakások prémium minoségu anyagokból épülnek, választható hideg és meleg burkolatokkal, Jaf Holz beltéri ajtókkal. Az alapár 3 rétegu, ho- és hangszigetelt muanyag nyílászárókat, hideg-meleg burkolatokat, modern szanitereket, épített zuhanyt, klímát, távolról vezérelheto futés-hutés rendszert tartalmaz. Okosotthon opciók is  rendelhetok felárért. A lakás 2 hálós típusú, amerikai konyha-nappali,  fürdoszobás és WC, terasz. BEFEKTETOK FIGYELMÉBE AJÁNLJUK!BÉRLETI GARANCIA - EGYEDÜLÁLLÓ BIZTOS BEVÉTEL KONSTRUKCIÓTovábbi szolgáltatásaink: LakásberendezésLakásbútorozásHomestaging (kiadásra való felkészítés)LakásüzemeltetésBérbeadásTeljes köru finanszírozási megoldások (lakáskölcsön, lakástakarék, CSOK)1 VAGY 2 HÁLÓS LAKÁSOK KORLÁTOZOTT VÁLASZTÉKBAN MÉG ELÉRHETOK UGYANEBBEN A LAKÓPARKBAN!ÉRDEKLODJÖN TELEFONON, VAGY EMAILBEN, ILLETVE SZEMÉLYESEN BELVÁROSI IRODÁNKBAN HÉTKÖZNAPOKON (PÉCS, CITROM U.7.)!","új építésu","2021","összkomfortos","nincs megadva","3","4","van","3 m-nél alacsonyabb","padlófutés","van","nincs megadva","nincs megadva","külön helyiségben","nyugat","panorámás","11 m²","nincs megadva","nincs megadva",NA,"teremgarázs hely - megvásárolható","6 370 000 Ft"
"189","III. kerület, Rómaifürdo","69,9 millió Ft","102 m²","3","Rómaifürdo egyik legszebb utcájában, pár perc sétára a Duna parttól eladó villalakásSzeretne csendes, nyugodt környéken élni karnyújtásnyira a Dunaparttól?Fontos, hogy autóját is biztonságban tudja a családja mellett?Ha a válasza igen, akkor jöjjön el és nézze meg ezt az hangulatos villalakást.A lakásról:Külön bejáratú, saját lépcsoházzal, hatalmas nappalival és két külön bejáratú szobával rendelkezik 102 négyzetméteren.A lépcson felérve beérünk az egyedi hangulatú, télikertként és étkezoként is használható, 10 m2-es beépített terasz részre.Ezután egy hatalmas nappali és 2 szoba fogad minket, melyek közül az egyik erkélyes, valamint egy konyha, melyhez egy háztartási helyiség is tartozik.A fürdoszoba sarokkádas és a wc-vel egy helyiségben található.Gépészeti felújítások két éve megtörténtek, mikor új Bosch kondenzációs kombi-cirkó gázkazánt építettek be.Alapterületéhez képest rendkívül kedvezo 16 ezer forintos közös költség tartalmazza a korlátlan vízfogyasztást is.A házról:Hat lakásból álló, saját kertes téglaépület, melynek homlokzati felújítása idoszeru.A gázcsövek felújításra kerültek, a tetoszerkezet folyamatosan karbantartott.A lakás üres, tehermentes, a tisztasági festés már megtörtént, így akár azonnal költözheto.Ha az ingatlan felkeltette érdeklodését, keressen bizalommal.Várom hívását a hét bármely napján.","jó állapotú","1950 elott","összkomfortos","nincs megadva","nincs megadva","nincs megadva","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nem","egy helyiségben","kelet","kertre néz","3 m²","igen","nincs megadva",NA,"önálló garázs - benne van az árban",NA
"190","Veszprém, Jeruzsálemhegy","80,5 millió Ft","115 m²","3","Ritka lehetoség, melyet -nem kizárólag- Befektetok figyelmébe ajánlunk!Veszprém, egyik sok szempontból kiemelt kertvárosi övezetében, 115 nm-es szolgáltatás / iroda célra létesített üzlethelyiség eladó. Lakásnak való meghírdetése nem véletlen, mert szükség esetén lakás célú  kihasználtságra is alkalmas lehet.Az ingatlan, a kiváló lokációnak köszönhetoen egyrészt egy rendkívül csendes, forgalomtól mentes utcában, másrészt pedig, egy igényes, rendezett lakókörnyezetben található.A négy egységbol álló épület földszintjén két üzlethelyiség, az emeleten pedig két lakás kapott helyet. Ezen belül vált eladóvá az egyik üzlethelyiség.A gondosan, minden igényre kiterjedo muszaki tartalommal megépített társasház/üzlet átadása, 2013-ban történt, melynek végeredménye méltán nevezheto egy modern, letisztult, tetszetos kivitelu épületnek.Szerkezetét tekintve, a falazat Porotherm tégla, a teto szurke színu fóliabádog.  A fa szerkezetu nyílászárók üvegezése fokozott ho, illetve hangszigetelésuek. A belso burkolatok kivétel nélkül járólappal készültek. A beépített szaniterek is esztétikusak, jó minoséguek. Az épület színe törtfehér, melynek egyhangúságát élénkítendo, a homlokzaton, a nyílászárókkal harmonizáló faburkolatokat helyeztek el.Gépészeti szempontból, az épület egységei - úgymint lakás/üzlet- egymástól független használatúak, önálló közüzemi méroórákkal felszereltek. A futést, és a melegvizet kondenzációs gázkazán biztosítja. A nagy méretu helyiségeknek köszönhetoen jó elosztású, egy tágas elotér, három – 28; 24; 29 nm-es – ügyféltér; két külön mosdó; és egy teakonyha kapott helyet.Tetszés szerint  a jelenlegi terek könnyen változtathatóak, a belso válaszfalak ugyanis  10 cm vtg szigetelésu gipszkartonnal készültek. A 29 nm-es tér közvetlen kertkapcsolatú, ahol a kellemes környezet lehetové teszi egy, az épülethez csatlakozó terasz kialakítását. Összegezve: az ingatlan adottságai maximálisan kedveznek, bármely olyan jellegu szolgáltatás számára, melynek elonye lehet a diszkrét, csendes, pihenteto környezet. De ugyanezen szempontok válhatnak elonyére annak a leendo Tulajdonosnak is, aki fantáziát lát egy igazán kényelmes otthonra való átalakításban.  Veszprém városa, a közelgo 2023 évi Európa Kulturális Fovárosa nyerteseként, igazán fókuszba kerül, ami egyértelmuen pozitív döntés lehet, egy jó ingatlan megvásárlása mellett.","újszeru","2001 és 2010 között","duplakomfortos","nincs megadva","földszint","2","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","15 E Ft/hó","igen","külön helyiségben","délkelet","udvari","20 m²","igen","nincs megadva",NA,"udvari beálló",NA
"191","Sopron, Belváros külso","28 millió Ft","49 m²","2","Eladó Sopronban, a Deák tér szomszédságában, a vasútállomáshoz, belvároshoz egyaránt közel található, elso emeleti, két szobás, külön konyhával, kamrával, külön fürdovel, WC -vel rendelkezo, 49 nm-es, erkélyes (loggia)  lakás. A társasház szigetelt, a lakás nyílászáróit korszeru muanyagra cserélték, az ablakokon redony és szúnyogháló, a meleg vizet új gázbojler adja, a futés cserépkályhával és gázkonvektorokkal megoldott. Tároló tartozik a lakáshoz. Parkolás a társasház távirányítós kapuval ellátott, zárt udvarán lehetséges. A lakás részben felújítandó, kiváló elhelyezkedésének köszönhetoen jó vétel.  A közös költség tartalmazza a takarítást és hólapátolást is.","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","1","2","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","nem","külön helyiségben","kelet","utcai","4 m²","nem","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"192","Dunaújváros, Belváros","27,9 millió Ft","68 m²","1 + 3 fél","ARCSöKKENTÉS!!!Eladásra kínálunk egy jó állapotú bruttó 102 m2-es tégla építésu tetotéri lakást!Lokalizáció:- Dunaújváros, belváros,- Jól megközelítheto helyen, jó közlekedéssel- Üzletek a közelben- Keleti és nyugati fekvésu, utcai és belso parki panorámával rendelkezikAz ingatlan leírása:- Alapterület: nettó 68 négyzetméter, bruttó 102 négyzetméter-Negyedik emelet- Külön nyíló szobák- U alakú fürdoszoba WC-vel, - Plusz egy WC külön helyiségben- Világos részben muanyag ablakok, részben redonnyel ellátottak- Futés: gázcirkó- Beépített szekrények- Nagy teljesítményu klímaA telefonban hivatkozzon az alábbi regisztrációs számra: H416290","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","4","4","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","külön és egyben is","kelet","utcai","nincs megadva","nem","tetotéri",NA,"utca, közterület",NA
"193","Dunaújváros, Belváros","17,5 millió Ft","52 m²","2","2 szobás lakás a belvárosban !Eladásra kínálunk egy, 52 négyzetméteres, 2 szobás lakást, a belvárosban!Az ingatlanról:- 52 négyzetméter, 2 szoba, eloszoba, konyha, fürdoszoba, WC- Remek állapotban- Muanyag nyílászárók- 10 emeletes ház, 7.emeletén- Az ingatlanhoz saját pince tartozikLokalizáció- Belváros- A belváros közelsége miatt szinte minden fontos intézmény a közelben- Kedves,nyugodt szomszédok, jó lakóközösség!- Felújított lépcsoház, kamerarendszerrelIrodánk szolgáltatásai :- Teljes köru ügyintézés ingatlanok adás-vételéhez- Kedvezményes ügyvédi költség,- energetikai tanúsítvány készítés,- ingyenes hitel ügyintézés és biztosítási tanácsadás.Amennyiben az ingatlan megvásárlásához el szeretné adni jelenleg meglévo ingatlanát, ennek lebonyolításában is állunk rendelkezésére.Amennyiben felkeltette érdeklodését, vagy további kérdése van, kérem, hívjon bizalommal, akár hétvégén is!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","7","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","van","35 E Ft/hó","nincs megadva","külön helyiségben","nyugat","panorámás","nincs megadva","nem","nem tetotéri","nincs megadva","utca, közterület - ingyenes",NA
"194","Dunaújváros, Béke városrész","17,9 millió Ft","59 m²","2","Béke városrészi panellakás eladó!Eladásra kínálunk egy jó állapotú 59 nm-es 2 szobás erkélyes panellakás!Lokalizáció:- Dunaújváros, Béke városrészben- zöld övezetben, nyugodt csendes- óvoda, általános iskola, üzletek a közelben- Keleti fekvésu, utcai panorámával rendelkezikAz ingatlan leírása:- Alapterület: 59 négyzetméter- 10 emeletes ház 6. emeletén- Ketto külön nyíló szoba- Mindketto klimatizált- Tágas fürdoszoba, illemhelyiség külön van- Muanyag ablakok- Futés: távfutés hoszabályzóval- Panel-programos- ErkélyA telefonban hivatkozzon az alábbi regisztrációs számra: H415372","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","6","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","van","nincs megadva","nincs megadva","külön helyiségben","kelet","utcai","3 m²","nincs megadva","nem tetotéri","részt vett","utca, közterület - ingyenes",NA
"195","Sopron, Belváros","29,9 millió Ft","69 m²","3","Sopronban eladó egy belvárosi, földszinti lakás. A 69 nm alapterületen 3 szoba, tágas konyha-étkezo, külön fürdo, WC található.  A lakásban a villanyvezetéket,  vízvezetéket cserélték és a fürdoszobát felújították. A nyílászárók, burkolatok nem kerültek felújításra. Futése gázcirkó.  A lakás forgalmas helyen található, udvari elhelyezkedésének köszönhetoen az utca zaja nem zavaró. Az ingatlan közelében a napi ügyintézéshez, bevásárláshoz kapcsolódó minden üzlet, hivatal megtalálható. További részletekért kérem hívjon!","közepes állapotú","1950 elott","összkomfortos","nincs megadva","földszint","4","nincs megadva","3 m-nél magasabb","gáz (cirko)","nincs","nincs megadva","igen","külön helyiségben","délkelet","udvari","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"196","Debrecen, Gohér utca 44.","58 millió Ft","68 m²","4","Csigekert csendes részén eladó egy nettó 68 nm-es 3 szoba plusz nappalis új éptésu ingatlan. - zárt udvaros- garázs vásárolható,de nem kötelezo- CSOK és kamattámogatott hitel igényelheto rá-áfa visszaigényelheto- 3 szoba plusz nappalis","új építésu","2020","összkomfortos","nincs megadva","2","2","nincs","nincs megadva","gáz (cirko), padlófutés","nincs","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","udvari","10 m²","nincs megadva","tetotéri",NA,"önálló garázs - megvásárolható","6 000 000 Ft"
"197","VII. kerület, Külso-Erzsébetváros","75 millió Ft","90 m²","3 + 1 fél","7 kerület megújuló részén, eladásra kínálunk egy 4 emeletes téglaépítésu társasház 1. emeletén található, papíron 90 nm-es, de valóságban 100 nm-es, 3 + 1 félszobás lakást!Elosztása: eloszoba, étkezos konyha, nappali, 3 hálószoba + álló galéria, sarokkádas fürdoszoba és egy külön álló WC.Az ingatlan közepes állapotú nemrég ki is lett festve. Remek lehetoség irodának, orvosi rendelonek is. A nyílászárók régi, jó minoségu fából készültek és több helyre is nyílnak (utcára,belso udvarra, lichthófra) . A melegrol cirkó gondoskodik, de kialakításra került padlófutés, amit jelenleg nincs aktiválva .Közös költség: 19000 Ft, ami tartalmazza a felújítási alapot , csatornadíjat, a szemétszállítást és a takarítást is.  A társasház rendezett, karbantartott és kulturált lakókkal lakott.Közelben megtalálható: busz és metró megálló, bevásárlási lehetoség, orvosi ellátás, gyógyszertár, éttermek, kávézók, cukrászda és 15 perc könnyu sétára a megújuló Város liget.Várom megtisztelo érdeklodésüket a hét bármely napján!","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","1","4","nincs","3 m-nél magasabb","gáz (cirko), padlófutés","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"198","Sopron, Belváros","28,9 millió Ft","55 m²","2","Sopronban, a Várkerület szomszédságában eladó egy 55 m2-es, második emeleti, világos, téglaépítésu lakás. Az ingatlan 2010-ben felújításon esett át, amely magában foglalta, a burkolatok, a nyílászárók, a teljes villany hálózat cseréjét, valamint a futés korszerusítését.  Muemlék jellegu társasházban található. Az otthon melegét gázcirkó biztosítja.  A társasház tetoszerkezete idén újult meg. Bátran ajánlom azoknak, akik a belvárosban kívánnak élni, és nem akarnak már a felújítással bajlódni, ide tényleg már csak a boröndöt kell hozni. A társasházból kilépve egyszerre a belvárosban találjuk magunkat, a közelben minden megtalálható, ami a napi élethez szükséges.","felújított","1950 elott","összkomfortos","nincs megadva","2","nincs megadva","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nem","külön helyiségben","nincs megadva","udvari","nincs megadva","nem","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"199","Gárdony, Agárd","52,74 millió Ft","62 m²","3","AZ UTOLSÓ KERTKAPCSOLATOS LAKÁS!  2022 ÉV VÉGÉN KÖLTÖZHETO!Vásároljon lakást Agárdon, a Termál Fürdo közelében megvalósuló fejlesztések szívében! Ingatlana ezeknek köszönhetoen egyre értékesebbé válik.A lakás földszinti, nappali - 2 szobás, kis terasza a saját használatú, lekerítheto kertre nyílik. Saját cirko-gázkazán szolgáltatja a futést és a meleg vizet. A burkolatok választhatók.Hatalmas örök panorámás telken, nagy zöldterületekkel határolt, csendes, nyugodt helyen épül 2 ütemben 1-1 db 3 szintes társasház.Az 1. ütem 2021 év végén, a 2. ütem 2022 év végén kerül átadásra. Ezekben kínálunk modern elrendezésu, 2-3-4 szobás lakásokat. A különbözo elrendezésu lakások mindegyikében közös légteru nappali-konyha–étkezo található. A lakásokat nagy méretu üvegajtó- és ablakfelületek teszik kifejezetten világossá.A lakásokhoz tároló, illetve a belso zárt udvaron parkoló vásárolható 1,5 M Ft-os áron.A telek hátsó része nem beépítheto, jelenleg hatalmas füves terület, a tulajdonosok pihenését szolgálja majd. Hasznosításáról (park, játszótér, padok, kert….) a társasház közössége döntAz egész évben jelentos forgalmat bonyolító fürdo közele nem csak befektetésnek kituno, de a nyugodt, természet közeli elhelyezkedés családi otthonként is kellemessé teszi. Az iskola és óvoda is közel van.Gárdony-Agárd a Velencei-tó déli partjának központja. Budapesttel az M7-es autópályán kívül vasúti összeköttetése is remek. Élheto város, ahol a szabadido aktív eltöltését segíti a kiépült kerékpárút, az Agárdi Parkerdo sportlétesítményei és a számtalan vízi sportlehetoség is. A további fejlesztéseket újabb elnyert pályázatok segítik.CSOK ÉS TÁMOGATOTT HITEL FELVEHETO, CSOK-RA JOGOSULTAK MENTESÜLNEK AZ ILLETÉKFIZETÉS ALÓL ÉS VISSZAIGÉNYELHETIK A LAKÁS VÉTELÁR 5%-OS ÁFA-TARTALMÁT.Érdeklodés esetén lehetoség van az alaprajzok, látványtervek, a részletes muszaki tervdokumentáció és a közeljövoben megvalósuló környékbeli szabadidos fejlesztések megismerésére.Várom megtisztelo hívását!","nincs megadva","2022","összkomfortos","nincs megadva","földszint","3","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nem","külön helyiségben","délnyugat","udvari","5 m²","igen","nem tetotéri",NA,"udvari beálló - megvásárolható","1 500 000 Ft"
"200","Pécs, Baranya megye","41,9 millió Ft","74 m²","4","Pécs egyik csendes városrészében várja új lakóit ez a kétszintes, erkélyes néhány éve épült 73 m2 hasznos alapterülettel rendelkezo társasházi lakás.Az alsó szinten a konyha-étkezo-nappali kínál  tágas életteret, melyet kiegészít , egy remek mecseki panorámát nyújtó nagy méretu erkély. Két hálószoba, fürdoszoba és külön WC helyezkedik el még ezen a szinten. Az eloszobában kialakított gardróbszekrény a család teljes ruhatárát képes befogadni.A felso szinten egy külön szoba, illetve egy fürdoszoba kapott helyet, melyben WC is található.A futést és a meleg vizet kombi gázkazán biztosítja, a konyhai berendezések elektromos árammal muködnek.A lakáshoz egy zárható külön tároló is tartozik, a parkolás a ház körül díjmentes.A környék az utóbbi években egyre közkedveltebb. Kertvárosias környezetet kedvelo pécsiek számára jó választást nyújtó lakóhely. Az ingatlan készpénzes vagy hiteles vevo számára is megvásárolható.Törteli OlivérVárosi Ingatlaniroda(További kínálatunkat keresse a VING hivatalos weboldalán.) \n","újszeru","2001 és 2010 között","összkomfortos","nincs megadva","2","2","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","panorámás","5 m²","nem","nincs megadva",NA,"utca, közterület - ingyenes",NA
