"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"11","VI. kerület, Dózsa György út","125 millió Ft","127 m²","3","A megújuló Városliget közvetlen szomszédságában eladásra kínálok egy harmadik emeleti, belso két szintes lakást.A lakás összesen nettó 127 m2 (tetotérbeépítés, bruttó 140m2), 3 szoba, amerikai konyhás nagy légteru nappali, 2 fürdõszoba és egy külön mellékhelység.Rálátással a Szépmuvészeti Múzeumra, a Hosök terére és az Állatkertre.A ház maga muemléki környezetben levo, szabadonálló, exkluzív épület.A harmadik lakószinten a lakáshoz tartozó ~70m2 tárolótér van.Parkolás az udvaron lehetséges.Ingatlanközvetítok segítségét nem kérjük, ha aktuális lesz, mi keresünk egyet. Köszönöm","nincs megadva","nincs megadva","duplakomfortos","DD","3","3","van","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","nincs megadva","nincs megadva","5 m²","nincs megadva","tetotéri","nincs megadva",NA,NA
"12","XI. kerület, Kruspér utca 5-7.","62 millió Ft","70 m²","3","A XI.kerület központi részén, a csendes Kruspér utcában eladó egy 70 nm-es, két különnyíló szobás (15 m2 és 20 m2), nagy nappalis, konyhás, udvarra és kertre nézo csendes, mégis világos lakás. A lakás részben felújított, muanyag ablakokkal rendelkezik. A futést pedig új, kondenzációs, kombi kazán biztosítja.A jó állapotú lakás befektetésre is tökéletes,  külön bejáratú szobákkal rendelkezik, ami kiadás szempontjából kifejezetten elonyös, sot irodának is alkalmas lehet. A Muegyetem épületei 1-2 perces sétára találhatóak, illetve az ELTE Lágymányosi Campus, valamint az Infopark sincs messze.Muszaki leírás:Futés: Gáz cirkó (kondenzációs)Nyílászárók: Thermo muanyag nyílászárók, kiváló állapotúakBurkolat: a szobában és nappaliban parketta van, a fürdoszoba és a konyha járólaposKözös költség: 17500,-Ft/hó, amely tartalmazza a vízdíjat, szemétszállítási és lépcsoház takarítási díjat, valamint a felújítási alapotLift: VanTároló: Saját zárható 5 nmÁram-, gázfogyasztást egyedi méroórák rögzítik.Elhelyezkedés:BME épületei 1 perc sétára találhatóak. A Gellért teret, a Móricz Zsigmond körteret, az Allee-t és a Duna partot pár perc sétával lehet elérni.Kiváló közlekedés: M4-es metró,4-6-os villamos, 7-es busz, 17/19/47/49/61-es villamosok megállója a közelben van.Ingatlanközvetítok ne keressenek!","jó állapotú","1950 elott","összkomfortos","nincs megadva","1","3","van","3 m-nél magasabb","gáz (cirko)","van","nincs megadva","nem","egy helyiségben","nincs megadva","udvari","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"13","XIV. kerület, Kacsóh Pongrác út","29 millió Ft","43 m²","1 + 1 fél","Eladó Zuglóban a Kacsóh Pongrác lakótelepen egy 3. emeleti, délkeleti tájolású, francia erkélyes, parkra nézo 43 m2-es másfél szobás, öröklakás.Az épület 4 emeletes, nem panel, falai tégla, födéme vasbeton szerkezetuek.A társasház jól karban tartott, rendezett, csendes lakóközösséggel.Az épület lakásai távfutésesek.A lakás nagyon jó hangulatú, vidám, délelotti napsütéses, parkra nézo ablakokkal. Irányár.","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","3","5","nincs","3 m-nél alacsonyabb","távfutés","nincs","nincs megadva","nem","egy helyiségben","délkelet","kertre néz","nincs megadva","nincs megadva","nem tetotéri","utca, közterület - ingyenes",NA,NA
"14","III. kerület, Eso utca","46 millió Ft","47 m²","1 + 1 fél","Ingatlanközvetítok segítségét nem kérjük!Óbuda-Óvárosban, az Eso utcában eladó egy 47 m2 alapterületu másfél szobás, erkélyes, nyugati tájolású, tehermentes, negyedik emeleti öröklakás. Az eloszobából a tágas és barátságos nappali-konyhába jutunk. A beépített és gépesített konyha a vételár részét képezi. A 4 m2-es erkélyrol az osfás utca lombkoronáira látunk. Az eloszobából nyílik továbbá a külön bejáratú WC és a sarokkáddal, törülközoszárítós radiátorral felszerelt fürdoszoba. A tárolóhelység kamraként, vagy gardróbként egyaránt használható. A hálószobában sötétíto roló biztosítja a zavartalan pihenést. A lakás klimatizált, a futést és a melegvizet kombi gázcirkó biztosítja. Az ingatlan saját gáz, villany és vízórákkal rendelkezik. A lakáshoz tartozik továbbá a pince szinten egy kb. 3 m2-es száraz tároló, ami a vételár részét képezi. A ház teljes utcafrontja nemrégiben korszeru hoszigeteléssel lett ellátva. A lépcsoház felújítása 2022. elso negyedévben várható.A lakás Óbuda közkedvelt, csendes részén, a sétálóutcás övezettol néhány percre található. A környék infrastruktúrája kiváló. A budai fonódó villamoshálózat megállója két perc, a Deák térre közlekedo 9-es busz 5 perc sétával elérheto. A közvetlen közelben számtalan bevásárlási lehetoség, gyógyszertár, étterem, iskola és az Óbudai Egyetem található.","felújított","1950 és 1980 között","összkomfortos","DD","4","4","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","13,9 E Ft/hó","nincs megadva","külön helyiségben","nyugat","utcai","4 m²","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"15","XX. kerület, Pacsirta utca","29,4 millió Ft","56 m²","2 + 1 fél","Az Eperjes utcai lakótelepen 2 lépcsoházas,4 liftes kultúrált lakóközösségü házban csendes környéken tulajdonostól eladó egy 59m2-es,6.emeleti tehermentes,napfényes,nembelátható,nagyon jó beosztású és állapotú 2,5 szobás nagyerkélyes lakás. A nappali ca.18m2,a nagyobbik szoba ca.13m2, a félszoba ca.7m2, az erkély ca.6m2. Minden helyiség külön bejáratú,de most a két nagyobbik szoba egybenyílik. A fürdo/wc kivételével minden helyiség nyitható ablakos. A bejárati ajtó több ponton záródó muanyag biztonsági.A lakás kb.4 éve lett körberedonyözve, ezenfelül minden nyílászáró muanyag, a nyitható ablakok szúnyoghálósak.A három szoba laminátos, a többi helyiség járólapos.A fürdoszoba sarokkádas plafonig csempézett.A két kisebbik szobában beépített szekrény található.A lakás akár bútorozottan is igénybe veheto.A lakótelep komplett bekamerázott (parkoló, bejárat, lépcsoház, lift, stb).A ház alatt 2 közért, patika, posta, pékség, hetes, dohánybolt, lottózó, állateledel,kulcsos, bankautomata,2 elektromos autó tölto, zöldséges stb található.Játszótér a parkban,iskola a közelben.Korház kb 1 km. A ház mellett 2 buszmegálló található, ahonnét a 123/123A/923/223M buszok (éjszakai járat is) indulnak a Boráros tér/határ úti metró felé. Aldi/Lidl a közelben. Kocsival 5-10 perc a Tesco, Auchan, Decathlon, OBI, IKEA,stb.Közös költség egész évben ca.28-30000ft/hó,mely tartalmazza a felújítási alapot, lift, szemét,futés,melegvíz,közösségi világítás díját. A villany és a víz külön méro szerint fizetendo. A házkezeloségbol többen is a ház lakói,a házkezeloségi folyószámlán elegendo tartalék áll rendelkezésre. A lépcsoház ez évben lett felújítva,a lift kb 2 éve. A lakás rövid távon költözheto.Ingatlanosok megkeresését nem várom.","jó állapotú","nincs megadva","összkomfortos","nincs megadva","6","9","van","3 m-nél alacsonyabb","házközponti","van","29 E Ft/hó","nincs megadva","egy helyiségben","délkelet","panorámás","6 m²","nincs megadva",NA,"utca, közterület - ingyenes",NA,NA
"16","XIII. kerület, Jakab József utca 15.","54,9 millió Ft","43 m²","2","Tulajdonostól eladó újépítésu lakás a Duna melletti Trinity teraszban (XIII., Jakab J. u. 15.)Eladó utcára nézo 6. emeleti 2 szobás, 43 nm-es lakás, 6 nm erkéllyel.Az újépítésu lakás 2020-ban került átvételre, senki által nem lakott, de jogilag már használt lakásnak minosül!A belso építész által megálmodott dizájn, berendezés is a vételár részét képezi.A duálklímás lakás közös költsége 14.000 Ft/hó. Minden fogyasztás egyedi méros.A lakáshoz vásárolható teremgarázsban gépkocsibeálló, amelynek ára a lakás vételárán felül: 7.500.000 Ft. A lakás könnyen megközelíthet, autóval pár perc alatt elérheto a belváros.Buszmegálló 3 percre, 3-as metró 5 percre, 1-es villamos 10 percre található.Szabadido eltöltésére is ideális a környezet, Duna-parti sétány, Duna Aréna, Dagály Strand és Termálfürdo 3-4 percre található.","újszeru","2019","összkomfortos","CC","6","7","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","14 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","utcai","6 m²","nem","nem tetotéri","nincs megadva",NA,NA
"17","XI. kerület, Budafoki út 17a","82 millió Ft","82 m²","2 + 1 fél","Napfényes otthon szép, liftes házban. Budafoki úton, Muegyetem muemlék épületeire és parkjára nézo 2. emeleti 2,5 szobás felújítandó lakás tulajdonostól eladó. A ház gyönyöruen felújítva, a lakás tetszés szerint alakítható. A félszoba jelenleg étkezoként funkcionál, a konyhával egybenyitva jó méretu 3. szoba lehet. Irányár: 82 millió Ft.Kituno közlekedés: metró, buszok, fonódó villamosok - a Gellért tér, Bartók Béla út, Muegyetem rakpart csupán 3-5 perc séta.Ingatlanközvetítok, kérem, NE keressenek.","felújítandó","1950 elott","összkomfortos","nincs megadva","2","5","van","3 m-nél magasabb","gáz (cirko)","van","17 E Ft/hó","nem","külön és egyben is","kelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"18","XI. kerület, Budafoki út 17a","225 ezer €","82 m²","2 + 1 fél","Napfényes otthon szép, liftes házban. Budafoki úton, Muegyetem muemlék épületeire és parkjára nézo 2. emeleti 2,5 szobás felújítandó lakás tulajdonostól eladó. A ház gyönyöruen felújítva, a lakás tetszés szerint alakítható. A félszoba jelenleg étkezoként funkcionál, a konyhával egybenyitva jó méretu 3. szoba lehet. Irányár: 82 millió Ft.Kituno közlekedés: metró, buszok, fonódó villamosok - a Gellért tér, Bartók Béla út, Muegyetem rakpart csupán 3-5 perc séta.Ingatlanközvetítok, kérem, NE keressenek.","felújítandó","1950 elott","összkomfortos","nincs megadva","2","5","van","3 m-nél magasabb","gáz (cirko)","van","17 E Ft/hó","nem","külön és egyben is","kelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"19","VIII. kerület, Lujza utca","41,9 millió Ft","80 m²","2 + 1 fél","A Teleki tér szomszédságában tulajdonostól eladó 3. emeleti (lift nincs), jó állapotú 80m2-es ingatlan.MÁR VAN SEGÍTSÉGÜNK, KÉREM, HOGY INGATLANOSOK NE KERESSENEK!A lakás csendes, napfényes, kellemes hangulatú, terheletlen ingatlan.A lakótér két tágas, keleti tájolású, utcára nézo (mivel a szemközti ház földszintes, egész évben, így télen is napfényes) szobára és egy félszobára oszlik. A fürdonek és a külön WC-nek a Lichthofra van ablaka, míg a konyhából a függofolyosóra néz ablak.A lakás jó állapotú, akár azonnal is lakható, 2017-ben kicseréltük a villanyhálózatot és felcsiszoltuk a padlózatot. A futés korszerusítése még hátravan. A hálószobában bélelt kéményes héra szolgáltatja a meleget, a nagyszobát villanypanel futi. A villanyhálózat elorefizetos, a lakásnak két mérorórája van (az egyik a melegvizet szolgáltató villanybojlerhez kapcsolódik), önálló vízórával rendelkezik.A ház rendezett, kifejezetten csendes, a lakóközösség összetartó. A házbelso jó állapotú, a lépcsoházat 2019-ben újította fel a lakóközösség.A környék az utóbbi években megújult, a közterületeket folyamatosan alakítják át, a lakástól 2 perc sétányira van a Teleki téri piac, gyógyszertár, élelmiszerüzlet (Lidl, Groby),  a 37-es, 28-as, 2-es villamos megállója, a Teleki téri park, 10 perc a János Pál pápa tér (4-es metró) és a Blaha Lujza tér (3-as metró).","jó állapotú","1950 elott","nincs megadva","nincs megadva","3","3","nincs","3 m-nél magasabb","cserépkályha","nincs","35 E Ft/hó","nem","külön helyiségben","kelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület",NA,NA
"20","XVIII. kerület, Riesz Frigyes utca 7.","24,5 millió Ft","44 m²","1 + 1 fél","Kérem, hogy ingatlanosok semmilyen formában NE keressenek, köszönöm. Sem most, sem a késobbiekben nem kívánom a szolgáltatásukat igénybe venni.Szent-Lorinc (KISZ) lakótelepi 1,5 szobás, 44 nm-es, 4. emeleti erkélyes társasházi lakás azonnal költözhetoen eladó. Magánszemély 1/1 tulajdonostól eladó Budapest XVIII. kerületében, a volt KISZ, jelenlegi nevén Szent-Lorinc lakótelepen, a Riesz Frigyes u. 7. szám alatt, 4 emeletes házban, 4. emeleti, 1,5 szobás, 44 m2-es (+ kb. 4 m2 erkély), utcára nézo lakás. Ezt a lakástípust 47 és 48 m2-esnek is hirdetik, de a tulajdoni lapon 44 m2 van. A lakáshoz tartozik még egy tároló helyiség 1/4 része, illetve a földszinten a kerékpár/babakocsi tároló használata.Csúsztatott zsalus épület, lakáson belül téglafalak.Szinte teljesen eredeti, de lakható állapot, azonnali ráköltést nem igényel.Az esetleges felújítást igénye, ideje és pénztárcája szerint idozítheti. A konyha és a kisebb szoba nyílászárói muanyag ablakokra lettek cserélve, nagyszobai nyílászáról még eredetiek.Redony, szúnyogháló minden ablakon.A nagyobbik szobában inverteres Samsung huto-futo split klíma. Gázkonvektoros futés saját gázórával. A közös költség kb. 10 ezer / hó, plusz a hideg- és melegvíz fogyasztás saját mérok szerint a társasház felé.Az épület kívül felújított, hoszigetelt. Parkolás az utcán díjmentesen. Jó ellátottság (SPAR, Aldi, Lidl, DM, kínai, fittness, stb) és jó tömegközlekedés (194, 194M, 36, 136E, 93).Az ár 24,5 millió HUF és NEM alkuképes.Jelenleg KIZÁRÓLAG hitel nélküli, megalapozott és azonnali pénzügyi lehetoséggel rendelkezo vevok jelentkezését várom.Fizetést követoen azonnal birtokba veheto.","felújítandó","1950 és 1980 között","összkomfortos","ee","4","4","nincs","3 m-nél alacsonyabb","gáz (konvektor)","van","nincs megadva","nem","egy helyiségben","kelet","utcai","4 m²","nem",NA,"utca, közterület - ingyenes",NA,NA
"21","VIII. kerület, Bródy Sándor utca","57 millió Ft","70 m²","2","A belváros VIII. kerületi palotanegyedében található, négy emeletes társasház, második emeleti, nagy belmagasságú lakásingatlan. Az egyetemek közeli elérhetosége kiemelt fontosságú elony. A muemlék jellegu társasház három éve került teljes felújításra, gépészetileg (lift van), és elektromos hálózat tekintetében. Ezen felül mind a külso-belso homlokzat, körfolyosó komplett újjáépítése is bele tartozik. A tárgyhoz megjegyzendo, hogy a két szobás, eloszobás, külön bejáratú konyhával, fürdoszobával és WC-vel rendelkezo lakás felújításra vár, illetve a hátsó homlokzati front tuzfalra néz.","felújítandó","1950 elott","összkomfortos","nincs megadva","2","4","van","3 m-nél magasabb","gáz (konvektor)","nincs","30 E Ft/hó","nem","külön helyiségben","nyugat","udvari","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"22","VI. kerület, Bajcsy-Zsilinszky út","105 millió Ft","90 m²","2","Bazilikához közel eladó egy 2.emeleti exkluzív kialakítású 90+15m2-es galériás lakás tulajdonostól. Az ingatlan a Bajcsy Zsilinszky úton található de belso udvarra néznek az ablakok. Kialakítása: 1 nappali, 1 hálószoba galériával, eloszoba galériával,  konyha, fürdoszoba. A lakásban gyönyöru fa beépített szekrények vannak több helységben. A közelben 50 m-re található az Arany János utcai metrómegálló, Bazilika 150 m, Váci utca pár perc alatt gyalogosan elérheto.További információval kapcsolatban kérem keressen a megadott telefonszámon. Kérem ingatlanosok ne keressenek!","felújított","nincs megadva","nincs megadva","nincs megadva","2","4","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"23","XV. kerület, Zsókavár utca","36,5 millió Ft","61 m²","2","Újpaotán egy átalakított 61m2 2 szobás tehermentes örök lakás eladó minden helység világos nagy ablakos konyha gépesített klímával, riasztóval, füst érzékelovel felszerelve. Közelben orvosi rendelo, lidl ,cba, vásárcsarnok ,pólus, ázsia center.Kérem Ingatlan Közvetíto NE Keressen!","felújított","nincs megadva","összkomfortos","nincs megadva","földszint","10","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","12 E Ft/hó","igen","külön helyiségben","nincs megadva","utcai","nincs megadva","nem","nincs megadva","utca, közterület","részt vett",NA
