"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"558","VIII. kerület, Baross tér","29,99 millió Ft","36 m²","1","Jöjjön el és tekintse meg a lakást!","jó állapotú","nincs megadva","összkomfortos","nincs megadva","2","6","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","nincs megadva","igen","egy helyiségben","délnyugat","udvari","4 m²","nem","nem tetotéri",NA,"teremgarázs hely",NA
"559","VI. kerület, Külso-Terézváros","29,99 millió Ft","30 m²","1","VI. kerület szívében, a Rózsa utcában eladó, egy második emeleti, utcai nézetu garzon lakás.Felújítás elkezdodött, de befejezése az új tulajdonos igénye szerint valósulhat meg.Nagyon szép, rendezett házban, belvároshoz közel, kiváló közlekedés mellett.","felújítandó","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"560","VI. kerület, Külso-Terézváros","29,99 millió Ft","40 m²","1","Budapest VI. ker. Kodály köröndhöz és az Andrássy úthoz közeli, Bajnok utcában ELADÓ egy NAPFÉNYES, JÓ ÁLLAPOTÚ, étkezo-konyhás és 1 szobás STÚDIÓ lakás GYÖNYÖRU ÉPÜLETBEN! A 40 m²-es lakás egy felújított homlokzatú impozáns épület 3. emeletén helyezkedik el. A D-Ny-i tájolásnak és a 3. emeleti magasságnak köszönhetoen a lakás rendkívül világos és benapozott. A lakásba belépve egy eloszobába érkezünk, innen bal kézre nyílik a fürdoszoba WC-vel. Tovább haladva léphetünk az étkezos konyhába, mely kialakítása révén nagyobb érzetet kelt, mint az egyébként megszokott a garzonlakásokban. A konyha és a fürdo is kis ablakkal a lichthofra szelloztetheto. Egyedileg került kialakításra az étkezo feletti ~ 4,5 m²-es GALÉRIA, mely a kialakított lépcson közelítheto meg. Ez igény szerint átalakítható, akár elbontható. Bejárattól jobbra lépünk be a tágas 22,8 m²-es rendkívül világos és otthonos nappaliba. Nyílászárók új hoszigetelt nyílászárók, melyek redonnyel ellátottak.A futésrol jelenleg gáz konvektor gondoskodik, ami igény szerint könnyen átalakítható, akár elektromos akár más egyéb futésre cserélheto.A lakás hamar beköltözheto! Közös költsége rendkívül alacsony 4 960 Forint. Az épület jól karbantartott a külso homlokzat felújított, a lakóközösség együttmuködo.Közlekedése kiváló, pár perc sétára van az Andrássy út és a Kodály körönd, ahonnan az M1 földalattival a Hosök tere vagy az Oktogon is mindössze 2-2 megálló, ami mindkét irányba 10 perc alatt le is sétálható. Az M1 földalattival egészen a Deák térig, a 105-ös busszal akár Budáig is közvetlenül juthatunk el, illetve több troli is rendelkezésünkre áll. Így a Belváros, Duna-part, megannyi EGYETEM, FOISKOLA és akár Buda is 20 perc alatt elérheto!Környék teljes köruen ellátott közintézmények és szolgáltatások terén, közelben gyógyszertár, posta, iskola, rendorkapitányság. A világörökség részét képezo Andrássy út mentén pedig több neves kávézó, bár, étterem szolgálja ki a környéken éloket. A szabadidos tevékenységek és a sportok szerelmesei 10 perc alatt sétálva (4-5 perc alatt futva) is elérhetik a Hosök terét és a Városligetet a megannyi szabadidos és kikapcsolódási lehetoséggel.Ajánlom ezért fiataloknak elso lakásként, egyetemistának vagy befektetésben gondolkodóknak!További kérdés esetén és a megtekintéssel kapcsolatban keressen bizalommal a hét bármely napján!Referencia szám: LK520255","jó állapotú","1950 elott","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"561","VI. kerület, Külso-Terézváros","29,99 millió Ft","40 m²","1","Budapest VI. ker. Kodály köröndhöz és az Andrássy úthoz közeli, Bajnok utcában ELADÓ egy NAPFÉNYES, JÓ ÁLLAPOTÚ, étkezo-konyhás és 1 szobás STÚDIÓ lakás GYÖNYÖRU ÉPÜLETBEN!A 40 m²-es lakás egy felújított homlokzatú impozáns épület 3. emeletén helyezkedik el. A D-Ny-i tájolásnak és a 3. emeleti magasságnak köszönhetoen a lakás rendkívül világos és benapozott. A lakásba belépve egy eloszobába érkezünk, innen bal kézre nyílik a fürdoszoba WC-vel. Tovább haladva léphetünk az étkezos konyhába, mely kialakítása révén nagyobb érzetet kelt, mint az egyébként megszokott a garzonlakásokban. A konyha és a fürdo is kis ablakkal a lichthofra szelloztetheto. Egyedileg került kialakításra az étkezo feletti ~ 4,5 m²-es GALÉRIA, mely a kialakított lépcson közelítheto meg. Ez igény szerint átalakítható, akár elbontható. Bejárattól jobbra lépünk be a tágas 22,8 m²-es rendkívül világos és otthonos nappaliba. Nyílászárók új hoszigetelt nyílászárók, melyek redonnyel ellátottak.A futésrol jelenleg gáz konvektor gondoskodik, ami igény szerint könnyen átalakítható, akár elektromos akár más egyéb futésre cserélheto.A lakás hamar beköltözheto! Közös költsége rendkívül alacsony 4 960 Forint. Az épület jól karbantartott a külso homlokzat felújított, a lakóközösség együttmuködo.Közlekedése kiváló, pár perc sétára van az Andrássy út és a Kodály körönd, ahonnan az M1 földalattival a Hosök tere vagy az Oktogon is mindössze 2-2 megálló, ami mindkét irányba 10 perc alatt le is sétálható. Az M1 földalattival egészen a Deák térig, a 105-ös busszal akár Budáig is közvetlenül juthatunk el, illetve több troli is rendelkezésünkre áll. Így a Belváros, Duna-part, megannyi EGYETEM, FOISKOLA és akár Buda is 20 perc alatt elérheto!Környék teljes köruen ellátott közintézmények és szolgáltatások terén, közelben gyógyszertár, posta, iskola, rendorkapitányság. A világörökség részét képezo Andrássy út mentén pedig több neves kávézó, bár, étterem szolgálja ki a környéken éloket. A szabadidos tevékenységek és a sportok szerelmesei 10 perc alatt sétálva (4-5 perc alatt futva) is elérhetik a Hosök terét és a Városligetet a megannyi szabadidos és kikapcsolódási lehetoséggel.Ajánlom ezért fiataloknak elso lakásként, egyetemistának vagy befektetésben gondolkodóknak!További kérdés esetén és a megtekintéssel kapcsolatban keressen bizalommal a hét bármely napján!","jó állapotú","1950 elott","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"562","XIV. kerület, Törökor","29,99 millió Ft","31 m²","1","Eladó Zuglóban a XIV. kerületben egy 31,2 m2, 2. emeleti 1 szoba étkezokonyhás lakás. Zöld-hitel és CSOK igénybe vételének lehetoségével, kiemelkedo infrastruktúra mellett, értékálló, energiatakarékos, allergénmentes, környezetbarát otthonok épülnek 28 lakásos társasházban. Az épületben változatos méretu és szoba számú lakások kerültek kialakításra, 31 m2.-tol 77 m2-ig. A legkisebb 1 szobástól a 4 szobásig többféle lakás típus elérheto. A lakások hocserés huto-futo rendszerrel lesznek felszerelve, melynek muködése zajmentes, és minden évszakban gondoskodik a kellemes hoérzetrol, miközben kiszuri a polleneket, vírusokat, allergéneket, baktériumokat a légtérbol. Az energiaellátást környezettudatos megújuló energiaforrás biztosítja, napelem formájában. Ennek köszönhetoen alacsony lesz a fenntartási költség. Az ötszintes épület csendes utcában helyezkedik el, ahonnan a belváros könnyen elérheto rövid idon belül az M2 metróvonal segítségével. Bevásárlási lehetoségek széles választéka megtalálható a közelben: Árkád, Sugár és az Aréna bevásárlóközpontokban az üzletek és szolgáltatások mellet, mozik, kávézók és éttermek is találhatók. A kerületben több sportpálya és fitnesss terem áll rendelkezésére a sportolni vágyóknak. A közeli Városliget szintén számos kikapcsolódási lehetoséget biztosít az itt lakók számára. A mujégpálya illetve a csónakázó tó mellett a Széchenyi Fürdo, az állatkert és a Hosök terén lévo múzeumok is várják azokat akik minoségi szabadidotöltésre vágynak. Nézze meg, szerezzen saját tapasztalatot az ingatlanról. Bovebb tájékoztatásért forduljon hozzám bizalommal a megtekintés elott. Az OTP Bankcsoport teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitel- és lízingkonstrukciókat, lakástakarék-pénztári megoldásokat kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézésében. Referenciaszám: M205938Referencia szám: M205938","nincs megadva",NA,"összkomfortos","nincs megadva","2","nincs megadva","van","nincs megadva","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"563","XIV. kerület, Törökor","29,99 millió Ft","31 m²","1","Eladó Zuglóban a XIV. kerületben egy 31,2 m2, 2. emeleti 1 szoba étkezokonyhás lakás. Zöld-hitel és CSOK igénybe vételének lehetoségével, kiemelkedo infrastruktúra mellett, értékálló, energiatakarékos, allergénmentes, környezetbarát otthonok épülnek 28 lakásos társasházban. Az épületben változatos méretu és szoba számú lakások kerültek kialakításra, 31 m2.-tol 77 m2-ig. A legkisebb 1 szobástól a 4 szobásig többféle lakás típus elérheto. A lakások hocserés huto-futo rendszerrel lesznek felszerelve, melynek muködése zajmentes, és minden évszakban gondoskodik a kellemes hoérzetrol, miközben kiszuri a polleneket, vírusokat, allergéneket, baktériumokat a légtérbol. Az energiaellátást környezettudatos megújuló energiaforrás biztosítja, napelem formájában. Ennek köszönhetoen alacsony lesz a fenntartási költség. Az ötszintes épület csendes utcában helyezkedik el, ahonnan a belváros könnyen elérheto rövid idon belül az M2 metróvonal segítségével. Bevásárlási lehetoségek széles választéka megtalálható a közelben: Árkád, Sugár és az Aréna bevásárlóközpontokban az üzletek és szolgáltatások mellet, mozik, kávézók és éttermek is találhatók. A kerületben több sportpálya és fitnesss terem áll rendelkezésére a sportolni vágyóknak. A közeli Városliget szintén számos kikapcsolódási lehetoséget biztosít az itt lakók számára. A mujégpálya illetve a csónakázó tó mellett a Széchenyi Fürdo, az állatkert és a Hosök terén lévo múzeumok is várják azokat akik minoségi szabadidotöltésre vágynak. Nézze meg, szerezzen saját tapasztalatot az ingatlanról. Bovebb tájékoztatásért forduljon hozzám bizalommal a megtekintés elott. Az OTP Bankcsoport teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitel- és lízingkonstrukciókat, lakástakarék-pénztári megoldásokat kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézésében. Referenciaszám: M205938 29990000 FtReferencia szám: M205938","nincs megadva",NA,"összkomfortos","nincs megadva","2","nincs megadva","van","nincs megadva","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"564","XIII. kerület, Üteg utca","29,99 millió Ft","39 m²","2","Hibátlan befektetés az Árpád híd Pesti hídfojénél az Árbóc utcában 1 percre a Göncz Árpád városközponttól, ELOVÁSÁRLÁSI JOGGAL a lakás felett illetve a mellette lévo lépcsoház feletti TETOTÉR megvásárlására!!Foleg befektetok figyelmébe ajánlom, de akár családosoknak is kiemelkedo lehetoség a fent említett tetotér kialakítása!! Az ingatlan jelenleg két szobás, amerikai konyhás, a futésrol gáz-konvektorok, a meleg-vízrol bojler gondoskodik. A hálószoba fölött fekvogaléria lett kialakítva, de leginkább tárolási lehetoségnek tökéletes. Cirkó futés beszerelése legfelso emeleti elhelyezkedés miatt kedvezo.Az ingatlan magas elhelyezkedésének és délnyugati tájolásának köszönhetoen rendkívül világos!!Befektetési szemmel nézve rendkívül elonyös, hogy a környéken rengeteg irodaház épült, így irodának kialakítva is kimondottan alkalmas.A közlekedés parádés! 3-as metró, 1-es villamos, buszok, pár perces sétára, Duna-part úgyszintén!Amennyiben felkeltettem az érdeklodését, kérem, keressen bizalommal! I speak english, for more informations, please, don&39;t hesitate to contact me!","közepes állapotú","1950 és 1980 között","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","zárószint",NA,"nincs megadva",NA
"565","VI. kerület, Bajnok utca","29,99 millió Ft","40 m²","1","Budapest VI. ker. Kodály köröndhöz és az Andrássy úthoz közeli, Bajnok utcában ELADÓ egy NAPFÉNYES, JÓ ÁLLAPOTÚ, étkezo-konyhás és 1 szobás STÚDIÓ lakás GYÖNYÖRU ÉPÜLETBEN!A 40 m²-es lakás egy felújított homlokzatú impozáns épület 3. emeletén helyezkedik el. A D-Ny-i tájolásnak és a 3. emeleti magasságnak köszönhetoen a lakás rendkívül világos és benapozott. A lakásba belépve egy eloszobába érkezünk, innen bal kézre nyílik a fürdoszoba WC-vel. Tovább haladva léphetünk az étkezos konyhába, mely kialakítása révén nagyobb érzetet kelt, mint az egyébként megszokott a garzonlakásokban. A konyha és a fürdo is kis ablakkal a lichthofra szelloztetheto. Egyedileg került kialakításra az étkezo feletti ~ 4,5 m²-es GALÉRIA, mely a kialakított lépcson közelítheto meg. Ez igény szerint átalakítható, akár elbontható. Bejárattól jobbra lépünk be a tágas 22,8 m²-es rendkívül világos és otthonos nappaliba. Nyílászárók új hoszigetelt nyílászárók, melyek redonnyel ellátottak.A futésrol jelenleg gáz konvektor gondoskodik, ami igény szerint könnyen átalakítható, akár elektromos akár más egyéb futésre cserélheto.A lakás hamar beköltözheto! Közös költsége rendkívül alacsony 4 960 Forint. Az épület jól karbantartott a külso homlokzat felújított, a lakóközösség együttmuködo.Közlekedése kiváló, pár perc sétára van az Andrássy út és a Kodály körönd, ahonnan az M1 földalattival a Hosök tere vagy az Oktogon is mindössze 2-2 megálló, ami mindkét irányba 10 perc alatt le is sétálható. Az M1 földalattival egészen a Deák térig, a 105-ös busszal akár Budáig is közvetlenül juthatunk el, illetve több troli is rendelkezésünkre áll. Így a Belváros, Duna-part, megannyi EGYETEM, FOISKOLA és akár Buda is 20 perc alatt elérheto!Környék teljes köruen ellátott közintézmények és szolgáltatások terén, közelben gyógyszertár, posta, iskola, rendorkapitányság. A világörökség részét képezo Andrássy út mentén pedig több neves kávézó, bár, étterem szolgálja ki a környéken éloket. A szabadidos tevékenységek és a sportok szerelmesei 10 perc alatt sétálva (4-5 perc alatt futva) is elérhetik a Hosök terét és a Városligetet a megannyi szabadidos és kikapcsolódási lehetoséggel.Ajánlom ezért fiataloknak elso lakásként, egyetemistának vagy befektetésben gondolkodóknak!További kérdés esetén és a megtekintéssel kapcsolatban keressen bizalommal a hét bármely napján!","jó állapotú","1950 elott","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"566","III. kerület, Ezüsthegy utca 52.","29,99 millió Ft","98 m²","4","Békásmegyer- Ófalu remek közlekedésu rendezett utcájában az Ezüsthegy utcában eladó 98 m2-es 4 szobás, összközmuves erosen felújítandó házrész az alatt lévo kb. 50 m2-es pince, a kertben kb. 50 m2 nagyságú tárolókkal. A ház mögötti 1200 m2-es hatalmas saját használatú kerttel.Rendezettek a tulajdoni viszonyok, ügyvédi használati megosztás készült a tulajdonostársak közt, akár hitelezheto is az ingatlan. Több autónak van beállási lehetoség a ház mögötti kertben – akár garázsok kialakításával, vagy a ház elott az utcán lehet ingyenesen parkolni. Az Ezüsthegy utcában mindkét irányban 100 m-en belül 2 buszmegálló is van, a HÉV, a Szentendrei út, Aranyhegyi út a közelben. Jól ellátott környék, sok üzlet, piac, patika, orvosi rendelo, iskola, óvoda, gimnázium van a környéken. Számos családi programlehetoséget nyújt az Omszki tó és a Csillaghegyi Strand. Hívjon bizalommal, nézzük meg együtt!","felújítandó","1950 elott","összkomfortos","nincs megadva","földszint","földszintes","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","nem","külön és egyben is","nincs megadva","nincs megadva","nincs megadva","igen","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"567","XIV. kerület, Törökor","29,99 millió Ft","31 m²","1","Eladó Zuglóban a XIV. kerületben egy 31,2 m2  1. emeleti 1 szoba étkezokonyhás lakás. Zöld-hitel és CSOK igénybe vételének lehetoségével, kiemelkedo infrastruktúra mellett, értékálló, energiatakarékos, allergénmentes, környezetbarát otthonok épülnek 28 lakásos társasházban. Az épületben változatos méretu és szoba számú lakások kerültek kialakításra, 31 m2.-tol 77 m2-ig. A legkisebb 1 szobástól a 4 szobásig többféle lakás típus elérheto.  A lakások hocserés huto-futo rendszerrel lesznek felszerelve, melynek muködése zajmentes, és minden évszakban gondoskodik a kellemes hoérzetrol, miközben kiszuri a polleneket, vírusokat, allergéneket, baktériumokat a légtérbol. Az energiaellátást környezettudatos megújuló energiaforrás biztosítja, napelem formájában. Ennek köszönhetoen alacsony lesz a fenntartási költség. Az ötszintes épület csendes utcában helyezkedik el, ahonnan a belváros könnyen elérheto rövid idon belül az M2 metróvonal segítségével. Bevásárlási lehetoségek széles választéka megtalálható a közelben: Árkád, Sugár és az Aréna bevásárlóközpontokban az üzletek és szolgáltatások mellet, mozik, kávézók és éttermek is találhatók. A kerületben több sportpálya és fitnesss terem áll rendelkezésére a sportolni vágyóknak. A közeli Városliget szintén számos kikapcsolódási lehetoséget biztosít az itt lakók számára. A mujégpálya illetve a csónakázó tó mellett a Széchenyi Fürdo, az állatkert és a Hosök terén lévo múzeumok is várják azokat akik minoségi szabadidotöltésre vágynak.  Nézze meg, szerezzen saját tapasztalatot az ingatlanról. Bovebb tájékoztatásért forduljon hozzám bizalommal a megtekintés elott. Az OTP Bankcsoport teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitel- és lízingkonstrukciókat, lakástakarék-pénztári megoldásokat kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézésében.Referenciaszám: M205697Eladási ár 29990000 FtReferencia szám: M205697","nincs megadva",NA,"összkomfortos","nincs megadva","1","5","van","3 m-nél alacsonyabb","egyéb","nincs megadva","nincs megadva","nem","egy helyiségben","kelet","utcai","nincs megadva","nem","nem tetotéri",NA,"nincs megadva",NA
"568","XXI. kerület, Csepel - Ady Endre úti lakótelep","29,99 millió Ft","46 m²","2","Csepelen, Szabótelep városrészen, kiváló közlekedéssel, 46 m2-es nagyon szépen felújított, fiatalos, napfényes lakás eladó.Elrendezését tekintve hibátlan: tágas, világos nappali, hálószoba, modern konyha, elotér, WC-s fürdoszoba, gardrób. A huvös nyári napokról a klíma, a téli melegrol házközponti futés gondoskodik, radiátoros holeadással.Elhelyezkedése tökéletes, a közelben iskolák, óvodák, boltok, éttermek, háziorvosi rendelo, gyógyszertár, posta, valamint a Bevásárlóközpontok, melyek mind kényelmesebbé teszik a mindennapi bevásárlást és ügyintézést, továbbá a szórakozási lehetoségek teljes tárházát is kínálják.Jöjjön el, szeressen bele, tegyen rá ajánlatot! A hét bármely napján elérheto vagyok telefonon és e-mailen is! Ha Hitelt Venne Fel, Vegye Fel A Legjobbtól! Babaváró, CSOK, valamint személyre szabott ajánlatért hívjon, vagy küldjön e-mailt! Referencia szám: LK084228","felújított","1950 és 1980 között","nincs megadva","nincs megadva","6","nincs megadva","van","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"569","VI. kerület, Podmaniczky utca","29,99 millió Ft","38 m²","1","Megvételre kínálok a Vi.kereületben egy azonnal költozheto garzont!A LAKÁS:-38 nm-es ,világos-tehermentes-azonnal birtokba vehetoA HÁZ-1890-ben épült ,4 emeletes társasház-külso homlozatot pár éva felújították-jelenleg a belso homlokzat felújítás fog következni-lifttel rendelkezikA KÖRNYÉK-. Az ingatlan központi elhelyezkedésének köszönheto könnyen megközelítheto valamint számos étterem,bolt,iskolák,üzletek is csak egy karnyújtásnyira található.Kifejezetten ideális választás befektetésként és elso lakás vásárlóknak egyaránt.Hívjon és nézze meg!.","jó állapotú","1950 elott","nincs megadva","nincs megadva","4","nincs megadva","van","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"570","X. kerület, Kobánya - Újhegy","29,99 millió Ft","42 m²","2","X. kerületben a RÓZSALIGET LAKÓPARKBAN, két egész szobás, klimatizált lakás eladó!Az ingatlan kifogástalan és újszeru állapotban van mind muszakilag, mind pedig esztétikailag! Kiváló elrendezésével jóval tágasabb érzetet kelt annál, mint amekkoráraszámítana 42 nm esetén, futése házközponti egyedi méréssel, a rezsi igazán alacsony.Téli futés 9.000 Ft, nyáron ez csupán 3.500 Ft,  a közös költség 8.610 Ft. Dupla thermo üvegezésu fehér muanyag ablakokkal rendelkezik, a bejárati ajtó több ponton záródó biztonsági, a burkolatok és szaniterek szép állapotban vannak. A ház szigetelt, ezért kimondottan kellemes a klíma télen és nyáron egyaránt.Klímája a vételár részét képezi a beépített eloszobai szekrénnyel és a konyhabútorba épített mosogatógéppel együtt.SOT, INGYEN JÁR egy külön helyrajzi számon lévo 4 nm-es TÁROLÓ is!A lépcsoház zárt, biztonsági ajtó és kamera rendszer is vigyáz az itt lakókra!A közeli PARKOK és a TÓ (Sport Liget, Óhegy Park, Bánya tó) TESZIK IGAZÁN KÜLÖNLEGESSÉ A KÖRNYÉKET!! Ilyen sok szép zöld terület egy helyen nagyon ritka a fovárosban, SPORTOLHAT a kiépített pályákon, HORGÁSZHAT is munka után, ez tényleg egyedülálló!! A Köki Terminál, McDonalds, CBA, AUCHAN, mind gyalogtávolságra vannak,kimondottan jó a közlekedés, több járat közül is választhat és a közeli metró is nagy segítség. Várom hívását bármikor, akár hétvégén is!Referencia szám: LK097905","felújított","2001 és 2010 között","nincs megadva","nincs megadva","földszint","nincs megadva","van","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"571","XIII. kerület, Gömb utca","29,99 millió Ft","35 m²","1 + 1 fél","Kizárólag cégünk kínálatában!Azonnal költözheto! 13. kerület központjában, Göncz Árpád Városközpont és a Honvéd kórház között a Gömb utcában kínálom megvételre ezt a jó állapotú, 5. emeleti lakást. A 7 emeletes társasház 2003-ban épült, jó állapotú, lépcsoháza rendezett, tiszta. A házban lift muködik. A lakás az 5. emeleten található, 35 négyzetméterén elotér, konyha, nagy nappali, fürdoszoba kapott helyet. Egy fél szoba hálófülkeként még kialakítható.Jelenlegi tulajdonosa 2006 óta lakja, aki 2018-ban felújította. A lakás fekvésének köszönhetoen szép világos, körbesüti a nap, a csendes belso udvarra néznek az ablakok. Közös költség 8.150 Ft/hó. Felszereltség, jellemzok:- központi futés radiátorokkal- redonyök az ablakon- fa nyílászárók- kertre nézo ablakok Parkolóhely a ház garázsában bérelheto.Csendes környezet, kiváló elhelyezkedés.Honvéd Kórház, óvodák, iskolák, éttermek, szupermarketek a közelben. Közlekedés: 2-es Metró, 1, 14, 17, 47, 56 villamosok séta távolságra. Bovebb információért hívjon bizalommal!","jó állapotú","2001 és 2010 között","összkomfortos","nincs megadva","5","7","van","3 m-nél alacsonyabb","távfutés","nincs","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","nem","nem tetotéri",NA,"utca, közterület",NA
"572","X. kerület, Kobánya - Újhegy","29,99 millió Ft","46 m²","1 + 1 fél","A 10. KERÜLETBEN 1,5 SZOBÁS, CSENDES, ZÖLD UDVARRA NÉZO OTTHON ELADÓ, UDVARI KOCSIBEÁLLÁSSAL!A lakást elsosorban kisgyermekes családoknak, fiatal pároknak és elso lakást vásárlóknak ajánlom, akik biztonságos, gyerekbarát környezetben keresik új otthonukat és fontos számukra a jó közösség.A Lakás-          44 nm + 1,5 nm erkély-          Helyiségei az eloszobából nyílnak, külön bejáratúak-          1,5 szobás (18 és 10 nm), szobái  egybe is nyithatóak-          Világos, csendes, zöld udvarra néz minden ablaka-          A 3. emeleti, lift nincs-          A szobák parkettával, a többi helyiség járólappal van burkolva-          A lakáshoz tartozik egy 6 nm-es földszinti tároló-          A fürdo és a wc egy helyiségben található-          Tehermentes-          Minimális ráfordítással, meghitt, nyugodt otthonná alakítható A HÁZ-          A 10. kerület biztonságos kertvárosi övezetében található-          Szépen karban és tisztán tartott-          Nagyon jó a lakóközösség, barátságosak és segítokészek -          Nagyméretu, kerítéssel védett, parkos, rendezett, közös használatú udvar övezi, ami a parkolás mellett a lakóknak pihenési, a gyermekeknek játszási lehetoséget biztosítA Környék-          Biztonságos kertvárosi környezet-          A közlekedés egyszeru és sok lehetoséget kínál. Kórház, gyógyszertár, orvosi rendelok, óvodák és iskolák a közelben megtalálhatóak, a nagy bevásárlóközpontok (Interspar, Penny, Auchan, Lidl, Tesco, Jysk) gyorsan elérhetoek.Kérdés, vagy megtekintési szándék esetén várom megtisztelo hívását a hét bármely napján.Referencia szám: LK094733","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","nincs megadva","nincs megadva","nincs megadva","tetotéri",NA,"nincs megadva",NA
"573","XV. kerület, Páskom park","29,99 millió Ft","53 m²","3","Befektetési lehetoség ÚjpalotánÚjpalotán I. emeleti lakás eladó.A lakás teljesköru felújításra szorul; jelenleg zajlik a kiürítése. (A fotók ezért nem mutatják a lakás szépségét):Az ablakok parkra néznek.A ház jó állapotban van; a panelprogramról a társasház tárgyal.Helyiséglista:szoba18 m²félszoba9 m²félszoba8.5 m²konyha5 m²fürdoszoba3.5 m²wc1 m²eloszoba4.5 m²kamra3.5 m²A környék kituno. Közlekedése kiváló, de mindegyik foúttól távol van.","felújítandó","1950 és 1980 között","összkomfortos","nincs megadva","1","10","van","3 m-nél alacsonyabb","távfutés","nincs megadva","12 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","kertre néz","nincs megadva","nem","nincs megadva","nem vett részt","utca, közterület",NA
